date,kind,term,islands,new_7d,ranked,unique_players,plays
2026-09-25,word,hero,614,0,5,1546,2144
2026-09-25,word,heroes,491,0,8,4901,7044
2026-09-25,word,hide,906,0,13,97983,124926
2026-09-25,word,hide seek,814,0,12,52225,61883
2026-09-25,word,high,276,0,7,822,907
2026-09-25,word,high iq,31,0,5,822,907
2026-09-25,word,hill,262,0,2,1146,1279
2026-09-25,word,hills,49,0,2,0,0
2026-09-25,word,hood,203,0,7,19013,46729
2026-09-25,word,horde,109,0,4,405,493
2026-09-25,word,horizon,87,0,2,17,15
2026-09-25,word,horror,2430,1,135,291067,375134
2026-09-25,word,hospital,100,0,9,15245,17811
2026-09-25,word,hotel,245,0,7,5453,7747
2026-09-25,word,house,654,0,9,52960,85692
2026-09-25,word,huggy,65,0,5,202,227
2026-09-25,word,hunt,3157,1,25,66014,78829
2026-09-25,word,hunter,202,0,5,113,139
2026-09-25,word,hunters,353,0,7,2452,3053
2026-09-25,word,hyper,185,0,3,6812,10884
2026-09-25,word,impossible,741,0,5,422,457
2026-09-25,word,impostor,26,0,3,7572,10440
2026-09-25,word,infinite,1428,0,16,21098,30994
2026-09-25,word,infinite box,124,0,2,9798,15781
2026-09-25,word,infinite slide,47,0,3,1729,2421
2026-09-25,word,infinity,429,0,6,13637,19556
2026-09-25,word,insane,998,2,3,709,895
2026-09-25,word,into,66,0,3,5343,6380
2026-09-25,word,io,104,0,4,6971,9864
2026-09-25,word,iq,362,0,15,929,1015
2026-09-25,word,iq escape,191,0,11,929,1015
2026-09-25,word,ishowspeed,71,0,2,0,0
2026-09-25,word,island,3312,0,15,698,892
2026-09-25,word,island tycoon,91,0,4,77,81
2026-09-25,word,israel,36,0,2,0,0
2026-09-25,word,jackson,42,0,8,3931,4526
2026-09-25,word,jam,164,0,12,195,277
2026-09-25,word,japanese,99,0,3,827,1092
2026-09-25,word,jujutsu,74,0,2,1140,1365
2026-09-25,word,jump,487,0,19,83464,138541
2026-09-25,word,jurassic,101,0,4,2337,3145
2026-09-25,word,just,341,0,2,546,584
2026-09-25,word,keyboard,196,1,10,37905,48071
2026-09-25,word,keyboard escape,31,0,4,37859,48016
2026-09-25,word,kick,54,0,4,17387,31245
2026-09-25,word,king,764,0,3,851,1870
2026-09-25,word,kingdom,143,0,3,171,214
2026-09-25,word,klombo,52,0,2,1215,1969
2026-09-25,word,knight,69,0,2,701,1105
2026-09-25,word,kpop,597,0,10,9442,12508
2026-09-25,word,kpop demon,135,0,4,4959,6311
2026-09-25,word,lab,161,0,7,30,37
2026-09-25,word,lake,131,0,4,2076,2600
2026-09-25,word,land,259,1,3,241,284
2026-09-25,word,laser,145,0,2,2039,2637
2026-09-25,word,last,671,0,9,417880,782019
2026-09-25,word,last storm,157,0,8,417880,782019
2026-09-25,word,late,734,0,6,58432,87368
2026-09-25,word,late game,676,0,6,58432,87368
2026-09-25,word,lategame,843,0,6,58432,87368
2026-09-25,word,lava,1096,0,7,7229,10332
2026-09-25,word,league,294,0,7,1955,2576
2026-09-25,word,legend,107,0,4,1964,2814
2026-09-25,word,legends,256,0,3,0,0
2026-09-25,word,level,2027,1,26,12143,14573
2026-09-25,word,level easy,162,0,2,94,140
2026-09-25,word,level escape,113,0,2,50,55
2026-09-25,word,level hard,93,1,4,1753,1980
2026-09-25,word,level obby,143,0,2,5531,6771
2026-09-25,word,level parkour,142,0,4,2760,3361
2026-09-25,word,leveling,40,0,3,2804,4376
2026-09-25,word,levels,2236,1,27,112377,147064
2026-09-25,word,levels باركور,39,0,6,37173,49586
2026-09-25,word,life,313,0,17,5210,9719
2026-09-25,word,like,76,0,2,0,0
2026-09-25,word,live,223,0,20,7419,8548
2026-09-25,word,live event,125,0,15,3308,4142
2026-09-25,word,loadout,143,0,2,16025,23352
2026-09-25,word,locker,43,0,2,199,318
2026-09-25,word,logo,506,0,5,15,20
2026-09-25,word,loot,432,0,3,1890,2403
2026-09-25,word,los,120,0,4,12036,13939
2026-09-25,word,lost,241,0,5,1781,2400
2026-09-25,word,lucky,516,0,24,40589,73022
2026-09-25,word,lucky block,189,0,15,21190,38135
2026-09-25,word,lucky blocks,50,0,3,1647,2395
2026-09-25,word,lucky pillars,32,0,2,0,0
2026-09-25,word,lvl,224,0,2,4518,5530
2026-09-25,word,mafia,51,0,3,2976,4477
2026-09-25,word,mall,298,0,3,62154,73996
2026-09-25,word,mansion,394,0,4,533,696
2026-09-25,word,mansion tycoon,78,0,2,494,656
2026-09-25,word,map,6819,0,13,15680,22988
2026-09-25,word,map edit,288,0,2,10600,15266
2026-09-25,word,map pumps,121,0,3,0,0
2026-09-25,word,martoz,58,0,4,87784,131819
2026-09-25,word,master,139,0,2,0,0
2026-09-25,word,masters,48,0,3,980,2097
2026-09-25,word,mayhem,426,0,2,1211,1401
2026-09-25,word,maze,744,0,2,0,0
2026-09-25,word,mc,194,0,7,2626,2956
2026-09-25,word,mc jackson,30,0,6,2626,2956
2026-09-25,word,mechanics,184,0,9,138839,235191
2026-09-25,word,mechanics training,76,0,3,114499,195978
2026-09-25,word,mega,3832,0,28,214178,342463
2026-09-25,word,mega city,153,0,3,115,139
2026-09-25,word,mega parkour,51,0,2,0,0
2026-09-25,word,mega ramp,849,0,9,347,407
2026-09-25,word,meme,1238,0,11,15268,17559
2026-09-25,word,meme pillars,64,0,2,1773,2423
2026-09-25,word,memes,174,0,2,1773,2423
2026-09-25,word,merge,38,0,7,2259,3160
2026-09-25,word,meta,66,0,3,1480,1924
2026-09-25,word,mexico,56,0,2,0,0
2026-09-25,word,mic,98,0,2,35855,135562
2026-09-25,word,midnight,150,0,3,989,1197
2026-09-25,word,military,168,0,8,7644,9956
2026-09-25,word,mine,87,0,2,30,40
2026-09-25,word,minecraft,315,0,7,4957,6093
2026-09-25,word,miner,44,0,3,3147,7941
2026-09-25,word,mini,1259,0,7,1246,1437
2026-09-25,word,mini games,106,0,3,35,36
2026-09-25,word,minigame,460,0,6,103179,125583
2026-09-25,word,minigames,512,0,12,119509,146886
2026-09-25,word,mining,46,0,2,810,910
2026-09-25,word,mission,104,0,3,80,117
2026-09-25,word,mix,82,0,2,0,0
2026-09-25,word,money,66,0,2,10377,11914
2026-09-25,word,monkey,104,0,2,1099,1484
2026-09-25,word,monster,213,0,5,191,236
2026-09-25,word,monsters,47,0,2,542,697
2026-09-25,word,moon,208,0,3,199,215
2026-09-25,word,motel,27,0,3,80,95
2026-09-25,word,moto,106,0,7,4700,5550
2026-09-25,word,motocross,70,0,4,358,399
2026-09-25,word,mountain,384,0,5,105,130
2026-09-25,word,murder,174,0,7,108598,306348
2026-09-25,word,murder mystery,87,0,2,103422,287872
2026-09-25,word,muscle,29,0,3,651,912
2026-09-25,word,music,1482,0,26,9695,12992
2026-09-25,word,music 1v1,364,0,4,193,251
2026-09-25,word,mx,39,0,2,856,1353
2026-09-25,word,mystery,238,0,3,103422,287872
2026-09-25,word,mythic,597,0,3,1518,1804
2026-09-25,word,naruto,77,0,2,0,0
2026-09-25,word,natural,42,0,2,0,0
2026-09-25,word,neo,230,0,2,509,689
2026-09-25,word,neon,442,0,3,1371,1935
2026-09-25,word,new,4087,0,26,10305,13541
2026-09-25,word,new city,156,0,2,0,0
2026-09-25,word,new combat,47,0,2,132,166
2026-09-25,word,new weapons,569,0,2,417,556
2026-09-25,word,night,668,0,9,7403,9471
2026-09-25,word,night shift,28,0,3,7380,9448
2026-09-25,word,nightmare,168,0,5,1786,2193
2026-09-25,word,nights,145,0,7,22361,27176
2026-09-25,word,ninja,271,0,2,1255,1632
2026-09-25,word,nite,102,0,2,502,646
2026-09-25,word,not,149,0,2,0,0
2026-09-25,word,nuke,121,0,2,156,186
2026-09-25,word,obby,1512,1,17,13464,15752
2026-09-25,word,obby parkour,535,1,9,11604,13713
2026-09-25,word,off,201,0,2,3682,4378
2026-09-25,word,og,4483,0,12,2917,3476
2026-09-25,word,old,253,0,2,0,0
2026-09-25,word,omega,90,0,4,1144,1292
2026-09-25,word,one,7983,0,18,31600,41048
2026-09-25,word,one block,30,0,2,311,355
2026-09-25,word,one shot,7026,0,10,28598,37008
2026-09-25,word,oneshot,7693,0,10,28598,37008
2026-09-25,word,online,29,0,2,0,0
2026-09-25,word,only,3586,0,22,106731,138945
2026-09-25,word,only up,1081,0,21,106731,138945
2026-09-25,word,onlyup,1529,0,24,106731,138945
2026-09-25,word,op,437,0,15,21981,27224
2026-09-25,word,open,479,0,7,5034,7067
2026-09-25,word,open world,321,0,3,4253,6129
2026-09-25,word,operation,130,0,2,863,1036
2026-09-25,word,or,568,1,11,56583,75757
2026-09-25,word,or die,177,0,8,49247,67416
2026-09-25,word,order,56,0,3,296,346
2026-09-25,word,pack,27,0,3,2508,4103
2026-09-25,word,pandvil,58,0,4,138629,300487
2026-09-25,word,panic,56,0,4,70,97
2026-09-25,word,paradise,510,0,4,25410,33084
2026-09-25,word,park,568,0,5,4474,5284
2026-09-25,word,parkour,7238,2,89,290576,364899
2026-09-25,word,parkour deathrun,295,0,13,111871,137440
2026-09-25,word,parkour hard,77,0,6,8313,10008
2026-09-25,word,parkour levels,784,0,15,97621,129795
2026-09-25,word,parkour obby,68,0,2,0,0
2026-09-25,word,parkour باركور,41,0,2,0,0
2026-09-25,word,part,189,0,3,281,323
2026-09-25,word,party,2360,1,108,97690,273948
2026-09-25,word,party royal,419,0,22,3906,10979
2026-09-25,word,party royale,989,1,52,71339,210942
2026-09-25,word,per,39,0,2,0,0
2026-09-25,word,perfect,96,0,2,144,251
2026-09-25,word,pet,115,1,7,22575,27705
2026-09-25,word,pets,52,0,2,819,1840
2026-09-25,word,phonk,47,0,2,14143,17424
2026-09-25,word,photo,43,0,2,0,0
2026-09-25,word,piece,1358,0,31,1224862,2636617
2026-09-25,word,piece 1v1,68,0,5,125252,177449
2026-09-25,word,piece control,759,0,6,1037217,2363522
2026-09-25,word,piece practice,41,0,3,23506,38024
2026-09-25,word,pilars,124,0,8,11141,15862
2026-09-25,word,pilars pilers,35,0,3,1215,1378
2026-09-25,word,pilers,78,0,8,12841,18271
2026-09-25,word,pilers pilars,27,0,3,2784,3711
2026-09-25,word,pillars,3196,0,73,1109890,1669324
2026-09-25,word,pillars new,36,0,2,0,0
2026-09-25,word,pillars pilers,27,0,3,2784,3711
2026-09-25,word,pillars pillers,38,0,4,2915,3787
2026-09-25,word,pillers,134,0,9,12841,18271
2026-09-25,word,pillers pilars,48,0,2,1215,1378
2026-09-25,word,pit,3711,0,5,259362,363684
2026-09-25,word,pizza,161,0,2,0,0
2026-09-25,word,place,91,0,2,3743,8690
2026-09-25,word,plane,87,0,3,270,385
2026-09-25,word,play,216,0,3,1504,2154
2026-09-25,word,player,1326,0,2,4377,5328
2026-09-25,word,players,1774,0,10,28684,47777
2026-09-25,word,playground,299,0,6,3753,4725
2026-09-25,word,playtime,46,0,8,2128,2339
2026-09-25,word,police,72,0,2,0,0
2026-09-25,word,poppy,68,0,10,4974,5823
2026-09-25,word,power,420,0,4,1483,1798
2026-09-25,word,practice,2276,0,24,250428,382993
2026-09-25,word,practice aim,56,0,5,21896,33374
2026-09-25,word,prime,202,0,2,0,0
2026-09-25,word,prison,800,0,20,29560,42946
2026-09-25,word,prison escape,100,0,4,14500,21193
2026-09-25,word,pro,2104,0,21,129886,217836
2026-09-25,word,pro zone,103,0,2,69679,104729
2026-09-25,word,project,155,0,2,0,0
2026-09-25,word,prop,2662,1,7,62154,73996
2026-09-25,word,prop hunt,2593,1,7,62154,73996
2026-09-25,word,prophunt,2770,1,7,62154,73996
2026-09-25,word,protocol,42,0,2,89,119
2026-09-25,word,proximity,212,0,3,44451,152272
2026-09-25,word,proximity chat,184,0,3,44451,152272
2026-09-25,word,pt,28,0,2,460,613
2026-09-25,word,pump,1638,0,4,11493,24145
2026-09-25,word,pumps,1099,0,14,68438,120046
2026-09-25,word,pursuit,35,0,2,5092,6876
2026-09-25,word,pve,133,0,2,466,653
2026-09-25,word,pvp,11248,1,24,797050,1125308
2026-09-25,word,pvp box,207,0,2,20283,26693
2026-09-25,word,queen,42,0,2,897,1051
2026-09-25,word,quest,110,0,2,56,69
2026-09-25,word,race,1452,0,13,2731,5685
2026-09-25,word,racing,596,0,17,1419,1616
2026-09-25,word,raft,63,0,3,4290,5779
2026-09-25,word,raft tycoon,25,0,2,4290,5779
2026-09-25,word,rage,138,0,2,19,28
2026-09-25,word,raiders,34,0,2,0,0
2026-09-25,word,rails,27,0,2,233,283
2026-09-25,word,rainbow,312,0,5,12791,16494
2026-09-25,word,ramp,1753,0,25,35390,43312
2026-09-25,word,ramp jump,53,0,5,4807,6412
2026-09-25,word,ramp survival,46,0,2,0,0
2026-09-25,word,rampage,71,0,2,0,0
2026-09-25,word,ranked,2935,0,10,152912,219476
2026-09-25,word,rap,60,0,6,115,149
2026-09-25,word,rapid,427,0,7,35679,60018
2026-09-25,word,rasf,140,0,3,12794,18053
2026-09-25,word,real,328,1,12,14544,21189
2026-09-25,word,realistic,1577,0,14,362511,566794
2026-09-25,word,realistic pvp,180,0,3,11486,14249
2026-09-25,word,realistic reload,55,0,2,21798,35889
2026-09-25,word,realistics,1031,0,17,399254,631863
2026-09-25,word,realistics 1v1,133,0,4,40423,78890
2026-09-25,word,red,16543,6,11,356973,528686
2026-09-25,word,red blue,15194,6,8,349039,516715
2026-09-25,word,reimagined,41,0,2,6229,7605
2026-09-25,word,relax,125,0,3,482,688
2026-09-25,word,reload,3690,0,35,485227,706192
2026-09-25,word,reload 1v1,280,0,3,502,724
2026-09-25,word,reload ffa,240,0,3,7934,11971
2026-09-25,word,remake,122,0,4,45517,61768
2026-09-25,word,remix,229,0,4,2443,3076
2026-09-25,word,respawn,258,0,2,0,0
2026-09-25,word,rewind,28,0,3,4768,6106
2026-09-25,word,rex,48,0,4,415,553
2026-09-25,word,rezon,78,0,2,277675,631672
2026-09-25,word,ride,93,0,3,1179,1461
2026-09-25,word,riders,50,0,4,653,786
2026-09-25,word,rides,178,0,6,4414,7262
2026-09-25,word,rng,91,0,3,57,62
2026-09-25,word,road,737,0,8,16918,21844
2026-09-25,word,robot,64,0,2,0,0
2026-09-25,word,rocket,553,0,8,2150,3156
2026-09-25,word,rocket league,76,0,2,0,0
2026-09-25,word,rockets,365,0,5,22183,29560
2026-09-25,word,rockets cars,212,0,3,22129,29492
2026-09-25,word,rogue,58,0,6,264,323
2026-09-25,word,roguelike,521,0,161,157649,219807
2026-09-25,word,roleplay,265,0,5,6022,7952
2026-09-25,word,roll,34,0,2,9836,11285
2026-09-25,word,room,2362,0,99,19986,29311
2026-09-25,word,room levels,45,0,4,817,932
2026-09-25,word,rooms,204,0,2,0,0
2026-09-25,word,rot,103,0,2,12814,25028
2026-09-25,word,royal,1015,0,22,3906,10979
2026-09-25,word,royale,4258,2,69,127834,289111
2026-09-25,word,rp,1815,0,42,35435,58034
2026-09-25,word,rp og,31,0,2,0,0
2026-09-25,word,rpg,158,0,3,77,191
2026-09-25,word,run,1351,0,11,85530,116473
2026-09-25,word,run obby,27,0,2,0,0
2026-09-25,word,runners,275,1,2,725,839
2026-09-25,word,rush,741,0,7,56,67
2026-09-25,word,rvb,1003,2,2,36548,47002
2026-09-25,word,rvb red,306,1,2,36548,47002
2026-09-25,word,s2,164,0,3,1393,4054
2026-09-25,word,samurai,140,0,2,3911,6287
2026-09-25,word,save,133,0,4,900,1078
2026-09-25,word,says,132,0,2,0,0
2026-09-25,word,scary,141,0,7,12155,15877
2026-09-25,word,school,281,0,10,6269,8919
2026-09-25,word,scott,73,0,6,3023,3191
2026-09-25,word,scp,56,0,6,854,1000
2026-09-25,word,scream,31,0,3,93140,126276
2026-09-25,word,scrims,1052,0,17,120484,180937
2026-09-25,word,scrims ranked,31,0,2,27109,39208
2026-09-25,word,scrims سكرمز,87,0,3,4259,6539
2026-09-25,word,season,1516,0,2,4322,5834
2026-09-25,word,secret,434,0,4,1471,1903
2026-09-25,word,secret 1v1,47,0,2,1471,1903
2026-09-25,word,seek,847,0,13,52436,62144
2026-09-25,word,seven,133,0,4,3363,11598
2026-09-25,word,shadow,333,0,5,4079,8479
2026-09-25,word,shadow rp,38,0,2,985,2008
2026-09-25,word,shift,81,0,5,55413,69737
2026-09-25,word,shinobi,28,0,2,2572,3649
2026-09-25,word,shoot,223,0,2,2039,2637
2026-09-25,word,shop,80,0,2,0,0
2026-09-25,word,shot,7403,0,13,29307,37903
2026-09-25,word,shot parkour,73,0,3,709,895
2026-09-25,word,show,839,0,14,6435,9069
2026-09-25,word,show players,25,0,2,1903,2679
2026-09-25,word,showdown,664,1,2,353,460
2026-09-25,word,sidekick,71,0,7,2606,4622
2026-09-25,word,sidekicks,40,0,2,0,0
2026-09-25,word,siege,131,0,3,542,697
2026-09-25,word,simulator,644,0,12,9642,14831
2026-09-25,word,skate,64,0,2,2182,2660
2026-09-25,word,skibidi,315,0,2,0,0
2026-09-25,word,skibidi toilet,114,0,2,0,0
2026-09-25,word,skin,231,0,2,0,0
2026-09-25,word,skins,185,0,6,15315,18816
2026-09-25,word,sky,769,0,7,2879,9207
2026-09-25,word,sky wars,109,0,2,1082,1445
2026-09-25,word,skywars,263,0,2,1082,1445
2026-09-25,word,slap,83,0,3,5497,8339
2026-09-25,word,slayer,78,0,2,423,586
2026-09-25,word,sleep,60,0,3,909,1637
2026-09-25,word,slide,807,0,31,9958,15236
2026-09-25,word,slide chill,240,0,14,6114,9718
2026-09-25,word,sniper,3112,0,9,16286,27243
2026-09-25,word,sniper one,1032,0,2,0,0
2026-09-25,word,soccer,263,0,10,13337,23220
2026-09-25,word,soccer football,36,0,3,9521,17403
2026-09-25,word,solo,2255,0,18,185916,280302
2026-09-25,word,solo cup,108,0,2,75412,118028
2026-09-25,word,solo endgame,82,0,2,0,0
2026-09-25,word,solo leveling,37,0,2,185,220
2026-09-25,word,solo scrims,193,0,4,99920,146781
2026-09-25,word,solos,159,0,3,191,263
2026-09-25,word,song,183,0,29,13304,14880
2026-09-25,word,songs,308,0,17,6706,9616
2026-09-25,word,sonic,67,0,6,1199,1406
2026-09-25,word,space,902,0,6,1676,2331
2026-09-25,word,spawn,64,0,2,3355,4888
2026-09-25,word,speed,1397,3,21,340281,510786
2026-09-25,word,speed keyboard,28,0,5,37265,47331
2026-09-25,word,speed run,169,0,2,0,0
2026-09-25,word,speedrun,329,0,6,2046,2381
2026-09-25,word,spider,177,0,4,824,971
2026-09-25,word,spleef,135,0,2,54,65
2026-09-25,word,spooky,326,0,2,0,0
2026-09-25,word,sprite,144,0,12,93772,135512
2026-09-25,word,sprites,62,1,7,9354,23615
2026-09-25,word,squad,303,0,8,6383,9161
2026-09-25,word,squid,782,0,9,50639,99372
2026-09-25,word,squid game,408,0,9,50639,99372
2026-09-25,word,squishy,27,0,3,2391,3222
2026-09-25,word,stadium,205,0,3,40,51
2026-09-25,word,stage,80,0,4,371,454
2026-09-25,word,star,1388,0,49,188008,397440
2026-09-25,word,star wars,996,0,43,187607,397005
2026-09-25,word,starwars,1062,0,43,187607,397005
2026-09-25,word,steal,589,0,13,327590,1152860
2026-09-25,word,storm,569,0,12,423190,790807
2026-09-25,word,story,108,0,5,156,239
2026-09-25,word,stranger,159,0,7,1237,1767
2026-09-25,word,stranger things,121,0,6,973,1293
2026-09-25,word,streamer,115,0,3,56,67
2026-09-25,word,street,177,0,2,526,599
2026-09-25,word,studio,138,0,4,6,10
2026-09-25,word,stunt,39,0,3,358,399
2026-09-25,word,summer,1032,0,10,18317,23147
2026-09-25,word,summit,52,0,2,0,0
2026-09-25,word,super,5852,0,35,367932,534599
2026-09-25,word,super 1v1,220,0,4,8832,12602
2026-09-25,word,super 1v1v1,74,0,2,4723,7296
2026-09-25,word,super pillars,87,0,3,181935,283050
2026-09-25,word,super ramp,140,0,2,26954,32451
2026-09-25,word,superhero,210,0,4,0,0
2026-09-25,word,supermarket,76,0,5,62820,74878
2026-09-25,word,survival,1222,1,74,55015,69456
2026-09-25,word,survival horror,27,0,3,61,85
2026-09-25,word,survive,469,0,15,9412,13123
2026-09-25,word,survivors,65,0,2,0,0
2026-09-25,word,switch,520,0,5,0,0
2026-09-25,word,tag,264,0,7,22624,34169
2026-09-25,word,tank,115,0,2,46687,63251
2026-09-25,word,tatooine,58,0,2,0,0
2026-09-25,word,team,1387,0,3,4034,4655
2026-09-25,word,test,399,0,14,0,0
2026-09-25,word,theme,87,0,2,79,96
2026-09-25,word,things,137,0,7,973,1293
2026-09-25,word,tiktok,406,0,4,0,0
2026-09-25,word,tilted,5094,4,11,374348,488317
2026-09-25,word,tilted zero,26,0,2,0,0
2026-09-25,word,tilted zone,749,3,7,371377,484446
2026-09-25,word,time,351,0,4,1130,1342
2026-09-25,word,tmnt,1009,0,6,529,750
2026-09-25,word,together,68,0,3,0,0
2026-09-25,word,toilet,174,0,2,0,0
2026-09-25,word,tokyo,144,0,3,0,0
2026-09-25,word,top,342,0,4,1275,1991
2026-09-25,word,tour,82,0,4,0,0
2026-09-25,word,tournament,229,0,3,4936,7383
2026-09-25,word,tower,992,0,17,21964,31280
2026-09-25,word,tower defense,53,0,4,7739,10932
2026-09-25,word,tower tycoon,46,0,5,8537,13214
2026-09-25,word,town,642,0,9,17546,48609
2026-09-25,word,toy,125,1,3,5505,7794
2026-09-25,word,train,161,0,2,0,0
2026-09-25,word,training,1630,0,20,150729,250492
2026-09-25,word,training practice,30,0,3,21018,32112
2026-09-25,word,trap,131,0,4,2597,3116
2026-09-25,word,travis,96,0,8,3023,3191
2026-09-25,word,travis scott,72,0,6,3023,3191
2026-09-25,word,treasure,81,0,2,193,355
2026-09-25,word,trick,173,0,4,709,895
2026-09-25,word,trick shot,114,0,3,709,895
2026-09-25,word,trickshot,1125,0,6,2462,3032
2026-09-25,word,trickshot parkour,491,0,3,1753,2137
2026-09-25,word,trio,341,0,15,30250,38078
2026-09-25,word,trio escape,36,0,9,1517,1760
2026-09-25,word,trio zone,57,0,2,14457,18472
2026-09-25,word,troll,227,0,3,1288,1440
2026-09-25,word,truck,73,0,2,5092,6876
2026-09-25,word,try,68,0,2,0,0
2026-09-25,word,tsunami,227,0,3,6646,12439
2026-09-25,word,tsunami brainrots,46,0,2,3599,8688
2026-09-25,word,tu,61,0,2,95,180
2026-09-25,word,tung,297,0,3,0,0
2026-09-25,word,tung tung,129,0,3,0,0
2026-09-25,word,turtle,464,0,2,25567,39351
2026-09-25,word,twdu,217,0,4,0,0
2026-09-25,word,two,99,0,3,687,757
2026-09-25,word,tycoon,4028,2,128,334066,610833
2026-09-25,word,tycoon co,164,0,7,1923,2195
2026-09-25,word,tycoon new,62,0,3,3996,4922
2026-09-25,word,ultimate,2533,0,10,7844,11443
2026-09-25,word,ultra,1211,0,3,8531,12758
2026-09-25,word,ultra 1v1,72,0,2,7934,11971
2026-09-25,word,unc,722,1,6,21707,32778
2026-09-25,word,underworld,93,0,2,0,0
2026-09-25,word,universe,94,0,4,897,976
2026-09-25,word,unreal,210,0,3,3809,4635
2026-09-25,word,up,2338,0,30,355392,1747259
2026-09-25,word,up chapter,32,0,3,15637,20061
2026-09-25,word,update,765,0,7,2771,5143
2026-09-25,word,us,139,0,2,366,424
2026-09-25,word,v1,602,0,5,1699,3411
2026-09-25,word,v2,742,0,6,1805,2521
2026-09-25,word,v3,152,0,2,2608,3659
2026-09-25,word,v4,61,0,2,0,0
2026-09-25,word,vader,28,0,2,1048,1311
2026-09-25,word,vault,191,0,3,2095,2766
2026-09-25,word,vehicles,443,0,9,28855,43987
2026-09-25,word,verity,47,0,10,27445,34099
2026-09-25,word,version,212,0,2,0,0
2026-09-25,word,vi,191,0,4,856,1003
2026-09-25,word,vibe,123,0,3,7359,17071
2026-09-25,word,video,33,0,3,0,0
2026-09-25,word,walking,48,0,2,0,0
2026-09-25,word,walls,61,0,3,0,0
2026-09-25,word,warmup,614,0,4,6763,9104
2026-09-25,word,wars,14893,4,125,1442783,2315075
2026-09-25,word,wars 1v1,261,0,6,92739,146473
2026-09-25,word,wars all,80,0,3,10879,13349
2026-09-25,word,wars duo,93,0,3,21118,29565
2026-09-25,word,wars endgame,51,0,4,159617,238665
2026-09-25,word,wars pvp,62,0,2,6198,11106
2026-09-25,word,wars solo,182,0,2,5472,7138
2026-09-25,word,wasteland,135,0,2,729,998
2026-09-25,word,weapons,3803,0,10,9841,12655
2026-09-25,word,wild,506,0,2,0,0
2026-09-25,word,winter,1386,0,3,22129,29492
2026-09-25,word,winterfest,116,0,2,6,19
2026-09-25,word,wizard,32,0,2,0,0
2026-09-25,word,world,1495,1,22,250340,299284
2026-09-25,word,worlds,101,0,3,51,66
2026-09-25,word,wuggy,34,0,3,202,227
2026-09-25,word,you,364,0,3,0,0
2026-09-25,word,youtuber,82,0,2,3504,4730
2026-09-25,word,zb,429,1,4,560,705
2026-09-25,word,zero,3270,1,23,32464,60848
2026-09-25,word,zero build,2543,1,23,32464,60848
2026-09-25,word,zerobuild,2718,1,23,32464,60848
2026-09-25,word,zombie,1768,0,39,41115,57082
2026-09-25,word,zombie city,91,0,4,454,559
2026-09-25,word,zombie escape,39,0,2,10227,15339
2026-09-25,word,zombie farm,36,0,2,5123,6367
2026-09-25,word,zombie island,54,0,2,72,91
2026-09-25,word,zombie tycoon,29,0,2,0,0
2026-09-25,word,zombieland,49,0,2,241,284
2026-09-25,word,zombies,744,0,15,7971,10495
2026-09-25,word,zone,11346,5,55,1102425,1630199
2026-09-25,word,zone wars,9826,4,52,1097923,1623485
2026-09-25,word,zonewars,14258,4,56,1097995,1623606
2026-09-25,word,zoo,58,0,4,2460,2880
2026-09-25,word,العاصفه,47,0,8,417880,782019
2026-09-25,word,العرب,43,0,3,0,0
2026-09-25,word,المعرقين,133,0,4,99557,155069
2026-09-25,word,باركور,504,0,44,213442,264185
2026-09-25,word,باركور صعب,84,0,7,36163,48364
2026-09-25,word,باركور مرحلة,25,0,2,0,0
2026-09-25,word,بالبناء,304,0,2,863,1227
2026-09-25,word,تحدي,44,0,4,5042,6748
2026-09-25,word,حرب,205,0,3,12664,19894
2026-09-25,word,دو,32,0,3,44745,72620
2026-09-25,word,ريلود,34,0,3,22480,36898
2026-09-25,word,سكرمز,858,0,29,602421,1074168
2026-09-25,word,سكرمز العاصفه,37,0,7,413420,775169
2026-09-25,word,سكرمز المعرقين,41,0,2,90854,133013
2026-09-25,word,صعب,99,0,8,39211,51999
2026-09-25,word,فايت,133,0,2,3823,5928
2026-09-25,word,فلسطين,49,0,2,37147,61261
2026-09-25,word,كل,33,0,2,0,0
2026-09-25,word,ماب,344,0,8,8703,22056
2026-09-25,word,ماب باركور,35,0,5,0,0
2026-09-25,word,مرحلة,42,0,5,0,0
2026-09-25,word,高性能,76,0,2,51943,98000
2026-09-25,word,高性能 1v1,30,0,2,51943,98000
